,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,significant,p_val_adj_plot,gene,cluster
242,9.28E-296,1.849935312,0.413,0.194,1.91E-291,Yes,1.91E-291,AT2G43820,"0, 6, 8, 10, 11, 12"
243,1.10E-294,0.907802097,0.781,0.649,2.26E-290,Yes,2.26E-290,AT5G02500,"8, 9, 11, 13, 17, 18"
244,1.24E-294,2.036908723,0.319,0.115,2.54E-290,Yes,2.54E-290,AT1G54030,"8, 10, 11, 12, 13, 18"
245,2.61E-294,1.413546498,0.573,0.395,5.36E-290,Yes,5.36E-290,AT3G27890,"6, 9, 10, 11, 12, 13"
246,1.11E-293,-1.025109069,0.567,0.735,2.28E-289,Yes,2.28E-289,AT1G20620,"1, 4, 5, 7, 18"
247,2.14E-293,1.526993808,0.587,0.435,4.40E-289,Yes,4.40E-289,AT5G58110,"9, 11, 12, 13"
248,4.73E-293,1.630630017,0.485,0.292,9.72E-289,Yes,9.72E-289,AT2G01100,"6, 9, 10, 11, 12, 13"
249,1.22E-292,-0.708667215,0.897,0.921,2.51E-288,Yes,2.51E-288,ATCG00630,"1, 3, 6, 14"
250,1.97E-291,3.61030097,0.273,0.084,4.04E-287,Yes,4.04E-287,AT4G34200,"7, 9, 10, 13, 16"
251,9.91E-291,-1.597766475,0.17,0.386,2.04E-286,Yes,2.04E-286,AT3G07460,"1, 3, 4, 5, 14, 18"
252,1.84E-290,1.109301029,0.648,0.499,3.78E-286,Yes,3.78E-286,AT3G01540,"6, 8, 9, 10, 12, 13, 17"
253,6.16E-290,1.030047235,0.748,0.573,1.27E-285,Yes,1.27E-285,AT4G36950,"6, 7, 8, 9, 12, 13, 15, 17"
254,7.18E-290,-1.390131246,0.421,0.637,1.47E-285,Yes,1.47E-285,AT1G19770,"2, 7, 14, 16"
255,3.49E-288,1.965652878,0.317,0.11,7.17E-284,Yes,7.17E-284,AT5G52760,"7, 9, 13, 17"
256,4.05E-288,1.243640211,0.662,0.542,8.33E-284,Yes,8.33E-284,AT3G09735,"9, 10, 11, 12, 13"
257,5.79E-288,1.735236938,0.501,0.323,1.19E-283,Yes,1.19E-283,AT5G58220,"9, 10, 11, 12, 13"
258,8.90E-287,0.782324596,0.792,0.668,1.83E-282,Yes,1.83E-282,AT3G17800,"9, 10, 11, 12, 17"
259,4.41E-286,1.027979004,0.708,0.585,9.07E-282,Yes,9.07E-282,AT4G23470,"0, 9, 10, 12, 13"
260,1.66E-285,-1.092247938,0.5,0.683,3.41E-281,Yes,3.41E-281,AT5G38420,"1, 4, 5"
261,1.85E-285,2.576713839,0.287,0.094,3.81E-281,Yes,3.81E-281,AT4G23885,"9, 10, 13, 17"
262,2.83E-285,-1.200434438,0.4,0.606,5.82E-281,Yes,5.82E-281,AT5G66210,"0, 2, 3, 4, 5, 7, 16"
263,6.72E-285,1.804193198,0.465,0.272,1.38E-280,Yes,1.38E-280,AT2G37340,"6, 7, 9, 11, 12, 13, 18"
264,1.13E-283,-0.89740134,0.615,0.763,2.31E-279,Yes,2.31E-279,AT1G13930,"1, 4, 5, 11"
265,1.53E-282,-1.598340996,0.142,0.357,3.15E-278,Yes,3.15E-278,AT3G10520,"1, 2, 3, 4, 5"
266,7.37E-281,-0.843434595,0.723,0.831,1.51E-276,Yes,1.51E-276,AT2G22500,"0, 2, 3, 7, 15, 17"
267,2.56E-279,1.134319117,0.671,0.544,5.26E-275,Yes,5.26E-275,AT5G20500,"9, 10, 11, 12, 13, 14"
268,2.76E-279,1.155425345,0.386,0.154,5.67E-275,Yes,5.67E-275,AT5G03610,"6, 9, 10, 14, 16"
269,1.03E-276,1.72893069,0.344,0.137,2.13E-272,Yes,2.13E-272,AT3G25882,"6, 7, 8, 9, 12, 13, 16, 17"
270,4.14E-275,-1.517775852,0.174,0.39,8.51E-271,Yes,8.51E-271,AT3G16770,"1, 2, 4, 5"
271,3.65E-274,0.959617558,0.512,0.268,7.49E-270,Yes,7.49E-270,AT5G25250,"0, 9, 10, 13"
272,8.87E-274,0.990513242,0.71,0.602,1.82E-269,Yes,1.82E-269,AT1G14320,"9, 10, 11, 12, 13"
273,1.02E-273,-1.322681296,0.212,0.437,2.10E-269,Yes,2.10E-269,AT5G23240,"1, 3, 4, 5"
274,1.82E-273,-0.930801349,0.485,0.675,3.74E-269,Yes,3.74E-269,AT1G67700,"1, 3, 4, 5"
275,5.93E-273,-1.535656948,0.153,0.367,1.22E-268,Yes,1.22E-268,AT3G16250,"1, 2, 4, 5"
276,6.56E-273,-0.752307163,0.897,0.941,1.35E-268,Yes,1.35E-268,AT5G38410,"1, 4, 5, 11"
277,7.81E-273,1.667122243,0.286,0.089,1.60E-268,Yes,1.60E-268,AT1G68620,"9, 10, 13, 17"
278,2.32E-272,1.629489286,0.476,0.271,4.78E-268,Yes,4.78E-268,AT5G17380,"0, 6, 8, 9, 10, 12, 13"
279,9.27E-272,2.580776382,0.332,0.139,1.90E-267,Yes,1.90E-267,AT3G28930,"9, 10, 13, 17"
280,1.16E-269,2.335950218,0.29,0.102,2.39E-265,Yes,2.39E-265,AT1G21400,"7, 9, 10, 11, 12, 13, 18"
281,4.18E-269,-1.676258799,0.129,0.335,8.60E-265,Yes,8.60E-265,AT3G18050,"1, 4, 5"
282,1.96E-268,-1.213760596,0.39,0.599,4.02E-264,Yes,4.02E-264,AT4G17090,"1, 2, 4, 17"
283,2.04E-268,0.727006085,0.708,0.49,4.19E-264,Yes,4.19E-264,AT3G50480,"0, 6, 9, 10, 13, 17"
284,4.68E-266,1.386630863,0.492,0.3,9.61E-262,Yes,9.61E-262,AT1G70810,"6, 9, 10, 11, 12, 13"
285,3.10E-265,1.997663742,0.32,0.119,6.36E-261,Yes,6.36E-261,AT2G45760,"9, 10, 15, 17"
286,8.71E-265,1.230265259,0.669,0.554,1.79E-260,Yes,1.79E-260,AT3G61200,"9, 10, 11, 12, 13"
287,1.91E-264,2.028092204,0.316,0.123,3.93E-260,Yes,3.93E-260,AT1G03290,"9, 10, 11, 12, 13, 18"
288,1.32E-263,-1.161995275,0.393,0.591,2.72E-259,Yes,2.72E-259,AT4G17490,"1, 2, 4, 5, 17"
289,1.73E-263,1.410632484,0.57,0.425,3.56E-259,Yes,3.56E-259,AT2G36900,"8, 9, 10, 11, 12, 13, 18"
290,6.65E-263,1.918118698,0.279,0.091,1.37E-258,Yes,1.37E-258,AT2G32160,"9, 10, 11, 12, 13, 17"
291,8.85E-263,-1.492093353,0.231,0.46,1.82E-258,Yes,1.82E-258,AT3G13750,"1, 3, 15"
292,1.03E-262,-1.049360093,0.535,0.688,2.11E-258,Yes,2.11E-258,AT5G58430,"0, 2, 3, 4, 5, 14, 17"
293,1.60E-262,1.582702777,0.48,0.3,3.29E-258,Yes,3.29E-258,AT3G63080,"8, 9, 10, 11, 12, 13"
294,4.15E-262,0.679648935,0.857,0.774,8.53E-258,Yes,8.53E-258,AT5G40370,"0, 7, 9, 10, 12, 13, 15, 16"
295,6.44E-262,-0.87432693,0.587,0.711,1.32E-257,Yes,1.32E-257,AT1G05190,"1, 4, 5"
296,4.44E-261,1.469209001,0.423,0.211,9.12E-257,Yes,9.12E-257,AT1G24147,"6, 8, 9, 11, 12, 13"
297,1.07E-260,2.610685175,0.271,0.092,2.20E-256,Yes,2.20E-256,AT2G35940,"11, 12, 13, 17, 18"
298,1.20E-260,2.059282785,0.462,0.282,2.47E-256,Yes,2.47E-256,AT5G18130,"8, 9, 11, 12, 13"
299,3.11E-260,-1.617570037,0.13,0.33,6.40E-256,Yes,6.40E-256,AT2G29290,"1, 2, 4, 5"
300,4.10E-260,1.046835984,0.691,0.58,8.43E-256,Yes,8.43E-256,AT5G16470,"8, 9, 10, 11, 12, 13, 18"
301,5.98E-260,-1.319981335,0.205,0.426,1.23E-255,Yes,1.23E-255,AT1G79440,"1, 2, 3, 4, 5"
302,1.88E-259,1.885621791,0.371,0.177,3.86E-255,Yes,3.86E-255,AT3G46510,"6, 9, 11, 12, 13"
303,1.26E-258,1.682596254,0.45,0.262,2.58E-254,Yes,2.58E-254,AT2G02390,"8, 9, 10, 11, 12, 13, 17, 18"
304,3.62E-258,1.996919117,0.538,0.374,7.44E-254,Yes,7.44E-254,AT4G00430,"6, 8, 11, 12, 13, 18"
305,5.66E-257,-1.585225029,0.177,0.392,1.16E-252,Yes,1.16E-252,AT4G23180,"2, 3, 14"
306,8.64E-257,-0.913398355,0.583,0.767,1.77E-252,Yes,1.77E-252,AT5G17000,"0, 2, 3, 7, 16"
307,2.29E-256,-1.481808828,0.315,0.528,4.70E-252,Yes,4.70E-252,AT1G75750,"1, 3, 14, 15, 16, 18"
308,4.24E-255,1.012857781,0.686,0.585,8.72E-251,Yes,8.72E-251,AT1G10590,"0, 9, 10, 11, 12, 13, 18"
309,1.29E-254,2.014611164,0.283,0.101,2.65E-250,Yes,2.65E-250,AT1G03400,"9, 10, 11, 12, 13"
310,1.53E-254,1.133273916,0.686,0.576,3.14E-250,Yes,3.14E-250,AT1G02500,"9, 10, 11, 13"
311,1.56E-254,-1.679786823,0.156,0.366,3.20E-250,Yes,3.20E-250,AT1G78830,"7, 14, 15, 16"
312,2.21E-254,0.692120362,0.767,0.684,4.54E-250,Yes,4.54E-250,AT4G22220,"9, 10, 11, 12, 13, 18"
313,3.10E-254,1.207567041,0.567,0.396,6.36E-250,Yes,6.36E-250,AT3G17410,"0, 9, 10, 12, 13"
314,5.40E-254,0.987614103,0.629,0.421,1.11E-249,Yes,1.11E-249,AT5G48180,"6, 7, 9, 10, 12, 16, 18"
315,6.04E-254,1.672154903,0.434,0.23,1.24E-249,Yes,1.24E-249,AT5G22630,"7, 9, 13, 16, 17, 18"
316,8.26E-254,1.1095377,0.573,0.415,1.70E-249,Yes,1.70E-249,AT5G01800,"6, 8, 9, 10, 11, 12, 13, 14, 16"
317,1.93E-253,2.023575473,0.347,0.159,3.97E-249,Yes,3.97E-249,AT1G35580,"6, 9, 10, 11, 12, 13"
318,3.05E-253,-1.515493248,0.356,0.574,6.26E-249,Yes,6.26E-249,AT3G22060,"0, 2, 3, 14"
319,5.35E-252,1.033386315,0.718,0.597,1.10E-247,Yes,1.10E-247,AT3G10985,"8, 9, 10, 11, 12, 13"
320,2.96E-251,1.095490304,0.59,0.416,6.08E-247,Yes,6.08E-247,AT3G23570,"7, 9, 10, 11, 12, 13, 16"
321,1.87E-250,-1.286361181,0.209,0.423,3.85E-246,Yes,3.85E-246,AT5G08330,"1, 4, 5"
322,3.46E-250,-1.126217131,0.293,0.511,7.10E-246,Yes,7.10E-246,AT2G47060,"0, 2, 3, 4, 5, 7"
323,5.47E-250,1.771368179,0.344,0.154,1.12E-245,Yes,1.12E-245,AT1G77420,"9, 10, 11, 12, 13"
324,8.75E-250,-0.681831238,0.75,0.828,1.80E-245,Yes,1.80E-245,AT4G34150,"0, 2, 5, 7"
325,1.11E-249,1.828280027,0.407,0.223,2.29E-245,Yes,2.29E-245,AT3G61860,"8, 9, 10, 11, 12, 13, 17"
326,1.20E-249,1.745175738,0.487,0.318,2.46E-245,Yes,2.46E-245,AT4G15780,"9, 11, 12, 13, 18"
327,1.49E-249,-1.609378013,0.115,0.308,3.06E-245,Yes,3.06E-245,AT2G29310,"1, 2, 4, 5, 7"
328,5.19E-248,0.749019372,0.752,0.667,1.07E-243,Yes,1.07E-243,AT5G01350,"7, 9, 10, 11, 12, 13, 17, 18"
329,5.56E-248,-0.801795828,0.677,0.818,1.14E-243,Yes,1.14E-243,AT2G23120,"0, 2, 7, 15, 16, 18"
330,1.13E-247,2.146791347,0.275,0.096,2.32E-243,Yes,2.32E-243,AT2G01540,"9, 10, 11, 12, 13, 18"
331,5.23E-246,-1.454782969,0.136,0.333,1.07E-241,Yes,1.07E-241,AT1G12845,"1, 2, 4, 5"
332,3.01E-245,2.05545771,0.343,0.157,6.19E-241,Yes,6.19E-241,AT3G47250,"6, 9, 11, 12, 13, 17"
333,4.83E-244,1.844285331,0.39,0.206,9.93E-240,Yes,9.93E-240,AT4G31170,"6, 9, 10, 11, 12, 13, 17, 18"
334,1.02E-243,-0.988439032,0.468,0.679,2.10E-239,Yes,2.10E-239,AT3G02840,"0, 2, 7, 17"
335,2.39E-243,-1.165452284,0.548,0.743,4.92E-239,Yes,4.92E-239,AT1G57990,"0, 2, 3, 6, 14"
336,2.58E-242,1.213861394,0.595,0.43,5.30E-238,Yes,5.30E-238,AT3G28940,"9, 10, 11, 12, 13, 17, 18"
337,1.47E-241,1.53130483,0.456,0.276,3.02E-237,Yes,3.02E-237,AT3G17810,"6, 9, 10, 11, 12, 13"
338,4.69E-241,0.64666762,0.914,0.849,9.64E-237,Yes,9.64E-237,AT4G39090,"6, 8, 11, 12, 16, 18"
339,1.27E-240,0.941906424,0.735,0.61,2.62E-236,Yes,2.62E-236,AT3G44310,"7, 8, 10, 11, 12, 13"
340,2.17E-240,-0.73103793,0.739,0.833,4.47E-236,Yes,4.47E-236,FED A,"1, 4, 5"
341,9.56E-240,2.01733442,0.307,0.127,1.96E-235,Yes,1.96E-235,AT3G12760,"9, 10, 11, 12, 13"
342,2.67E-239,0.868674323,0.383,0.167,5.48E-235,Yes,5.48E-235,AT1G65690,"6, 9, 10, 14"
343,3.94E-239,1.265005069,0.461,0.26,8.10E-235,Yes,8.10E-235,AT4G32870,"0, 9, 10, 12, 13"
344,9.51E-239,-0.816879278,0.703,0.83,1.95E-234,Yes,1.95E-234,AT3G44190,"0, 2, 3, 7, 17"
345,1.56E-238,0.736256847,0.77,0.682,3.21E-234,Yes,3.21E-234,AT3G08610,"8, 9, 10, 11, 12, 13"
346,2.92E-238,0.890257291,0.703,0.585,6.01E-234,Yes,6.01E-234,AT3G12630,"0, 9, 10, 12, 13, 16, 18"
347,3.46E-238,-1.571954909,0.203,0.408,7.11E-234,Yes,7.11E-234,AT5G36925,"0, 2, 3, 14"
348,3.44E-237,-0.758188559,0.773,0.877,7.06E-233,Yes,7.06E-233,AT4G18950,"0, 2, 3, 7, 16, 17"
349,3.85E-237,1.770818452,0.347,0.163,7.91E-233,Yes,7.91E-233,AT2G17130,"8, 9, 10, 11, 12, 13"
350,1.69E-236,3.2288968,0.28,0.111,3.48E-232,Yes,3.48E-232,AT3G04000,"8, 11, 12, 13"
351,2.20E-236,0.821516134,0.708,0.579,4.52E-232,Yes,4.52E-232,AT1G61250,"0, 9, 10, 13, 14"
352,1.63E-235,1.503663482,0.467,0.289,3.35E-231,Yes,3.35E-231,AT3G17240,"6, 8, 9, 10, 11, 12, 13, 16"
353,1.11E-234,-1.323854875,0.254,0.464,2.27E-230,Yes,2.27E-230,AT5G51970,"0, 1, 2, 3"
354,1.22E-234,1.640739859,0.464,0.289,2.51E-230,Yes,2.51E-230,AT5G02502,"9, 10, 11, 12, 13"
355,1.44E-234,0.554991726,0.823,0.747,2.96E-230,Yes,2.96E-230,AT1G56280,"7, 9, 11, 12, 13, 16, 18"
356,2.28E-234,1.132306011,0.487,0.29,4.69E-230,Yes,4.69E-230,AT5G25440,"0, 6, 7, 8, 9, 10, 12, 13"
357,5.20E-234,1.615609517,0.543,0.396,1.07E-229,Yes,1.07E-229,AT4G10100,"9, 10, 11, 12, 13, 18"
358,5.61E-234,0.951547372,0.696,0.594,1.15E-229,Yes,1.15E-229,AT5G04750,"8, 9, 10, 11, 12, 13, 18"
359,4.03E-233,2.263907235,0.298,0.124,8.29E-229,Yes,8.29E-229,AT1G06570,"11, 12, 13, 18"
360,9.90E-233,1.593258343,0.442,0.263,2.03E-228,Yes,2.03E-228,AT2G07180,"6, 7, 9, 11, 12, 13"
361,2.30E-232,-1.006652401,0.506,0.661,4.73E-228,Yes,4.73E-228,AT5G44070,"0, 2, 3, 5, 7"
362,2.54E-231,-1.410088277,0.145,0.34,5.23E-227,Yes,5.23E-227,AT5G62350,"1, 4, 7, 17, 18"
363,1.66E-230,-1.052908052,0.402,0.591,3.41E-226,Yes,3.41E-226,AT5G05690,"1, 2, 3, 4, 5"
364,4.36E-230,1.650660104,0.363,0.171,8.96E-226,Yes,8.96E-226,AT1G14200,"9, 11, 12, 16, 17, 18"
365,4.52E-230,-0.726138325,0.919,0.968,9.29E-226,Yes,9.29E-226,AT5G42650,"0, 2, 3, 14"
366,7.55E-230,1.119310211,0.516,0.329,1.55E-225,Yes,1.55E-225,AT1G10140,"6, 9, 10, 12, 13, 17, 18"
367,1.01E-229,1.434741695,0.466,0.275,2.07E-225,Yes,2.07E-225,AT5G46780,"0, 7, 9, 10, 12, 16, 17"
368,6.48E-229,2.116923237,0.288,0.115,1.33E-224,Yes,1.33E-224,AT4G03420,"9, 11, 12, 13, 17, 18"
369,8.12E-229,-0.465584226,0.993,0.998,1.67E-224,No,1.67E-224,AT3G61470,"1, 4, 5, 11"
370,8.85E-229,1.837153872,0.343,0.153,1.82E-224,Yes,1.82E-224,AT3G46080,"9, 12, 13, 16, 17"
371,9.15E-229,1.176124464,0.458,0.275,1.88E-224,Yes,1.88E-224,AT1G66970,"6, 9, 11, 12, 13, 14"
372,1.13E-228,-1.44368317,0.224,0.423,2.33E-224,Yes,2.33E-224,AT5G17460,"2, 5, 7, 16, 17, 18"
373,1.15E-228,1.377326516,0.538,0.395,2.37E-224,Yes,2.37E-224,AT5G59140,"8, 9, 10, 11, 12, 13"
374,6.83E-228,-1.059779121,0.31,0.517,1.40E-223,Yes,1.40E-223,AT5G62720,"1, 4, 5"
375,1.39E-227,-1.238410413,0.59,0.747,2.86E-223,Yes,2.86E-223,AT2G42540,"1, 2, 4, 5, 7"
376,1.63E-227,-0.943357395,0.528,0.673,3.36E-223,Yes,3.36E-223,AT3G47070,"1, 3, 4, 5, 11"
377,2.97E-227,-0.922310658,0.636,0.81,6.09E-223,Yes,6.09E-223,AT3G15353,"7, 15, 16"
378,4.34E-227,-1.819593435,0.109,0.286,8.92E-223,Yes,8.92E-223,AT2G10940,"4, 5"
379,8.66E-227,1.07515975,0.673,0.552,1.78E-222,Yes,1.78E-222,AT4G34350,"8, 11, 12, 13"
380,2.92E-226,-1.478158548,0.102,0.28,5.99E-222,Yes,5.99E-222,AT3G45970,7
381,3.26E-226,-1.727966214,0.099,0.272,6.70E-222,Yes,6.70E-222,AT1G35140,"1, 4"
382,1.13E-225,-1.07700725,0.34,0.529,2.32E-221,Yes,2.32E-221,AT4G30690,"1, 2, 4, 5"
383,1.20E-225,-0.523604845,0.985,0.992,2.47E-221,Yes,2.47E-221,AT1G61520,"1, 4, 5, 11"
384,2.86E-225,1.61314794,0.534,0.389,5.87E-221,Yes,5.87E-221,AT5G45490,"6, 8, 9, 11, 12, 13"
385,6.49E-225,-0.909740206,0.485,0.66,1.33E-220,Yes,1.33E-220,AT4G21960,"1, 4, 5, 7, 16"
386,2.02E-224,1.665647335,0.434,0.258,4.15E-220,Yes,4.15E-220,AT1G54100,"6, 8, 10, 11, 12, 13, 18"
387,2.13E-223,-0.827656905,0.57,0.684,4.38E-219,Yes,4.38E-219,AT5G65220,"1, 2, 4, 5"
388,2.77E-223,-0.620800691,0.929,0.947,5.69E-219,Yes,5.69E-219,AT1G06680,"1, 4, 5, 11"
389,6.57E-223,-0.798179666,0.256,0.476,1.35E-218,Yes,1.35E-218,AT3G27690,"1, 4, 5"
390,1.00E-222,-0.902514045,0.463,0.628,2.06E-218,Yes,2.06E-218,AT2G37220,"1, 2, 4, 5"
391,4.36E-222,1.258258045,0.412,0.214,8.95E-218,Yes,8.95E-218,AT3G01290,"0, 6, 9, 10, 13, 16"
392,4.68E-222,-0.930182207,0.457,0.627,9.62E-218,Yes,9.62E-218,AT3G15190,"1, 4, 5"
393,5.60E-222,2.852508551,0.327,0.154,1.15E-217,Yes,1.15E-217,AT3G54640,"6, 9, 10, 13"
394,1.49E-221,-0.760204756,0.595,0.725,3.06E-217,Yes,3.06E-217,AT3G14415,"1, 3, 4, 5"
395,2.41E-221,1.465488506,0.584,0.438,4.94E-217,Yes,4.94E-217,AT2G29670,"6, 8, 11, 12, 13"
396,3.83E-221,1.193653599,0.515,0.337,7.88E-217,Yes,7.88E-217,AT3G19960,"7, 8, 9, 10, 11, 12, 13, 16, 18"
397,4.54E-221,1.74413761,0.315,0.133,9.33E-217,Yes,9.33E-217,AT1G53625,"9, 10, 17"
398,7.34E-221,-1.333150391,0.178,0.374,1.51E-216,Yes,1.51E-216,AT2G17880,"2, 3, 4, 5, 7, 17"
399,9.01E-221,-1.275128115,0.26,0.467,1.85E-216,Yes,1.85E-216,AT1G07160,"0, 2, 3, 14, 17"
400,1.05E-220,-0.926630439,0.558,0.683,2.16E-216,Yes,2.16E-216,AT3G15210,"2, 3, 4, 5, 7, 16"
401,1.07E-220,1.010053131,0.703,0.584,2.21E-216,Yes,2.21E-216,AT3G44720,"0, 6, 9, 10, 13"
402,1.80E-220,0.944892556,0.669,0.56,3.69E-216,Yes,3.69E-216,AT2G03680,"9, 10, 11, 13, 18"
403,1.98E-220,1.219237659,0.559,0.416,4.07E-216,Yes,4.07E-216,AT2G16710,"6, 9, 10, 11, 12, 13, 16"
404,9.38E-220,-0.449450342,0.995,0.998,1.93E-215,No,1.93E-215,AT2G41430,"0, 2, 7, 16"
405,1.19E-219,-1.324544395,0.223,0.424,2.45E-215,Yes,2.45E-215,AT3G08030,"1, 3, 4, 5, 14"
406,1.93E-219,0.747711948,0.705,0.622,3.96E-215,Yes,3.96E-215,AT5G11770,"7, 9, 10, 11, 12, 13"
407,7.55E-219,1.251680846,0.582,0.432,1.55E-214,Yes,1.55E-214,AT1G70700,"7, 8, 11, 12, 13, 16, 18"
408,1.14E-218,1.800620481,0.462,0.294,2.33E-214,Yes,2.33E-214,AT3G07720,"9, 10, 12, 13, 17"
409,1.66E-218,-0.835477467,0.486,0.652,3.41E-214,Yes,3.41E-214,AT4G20260,"1, 4, 5, 18"
410,1.87E-218,1.834760032,0.36,0.187,3.84E-214,Yes,3.84E-214,AT2G47640,"6, 8, 9, 10, 11, 12, 13, 17"
411,4.98E-218,-0.646170825,0.713,0.78,1.02E-213,Yes,1.02E-213,AT4G24770,"1, 2, 4, 5"
412,5.99E-218,1.905839848,0.302,0.128,1.23E-213,Yes,1.23E-213,AT4G04620,"9, 10, 12, 13, 15, 16, 18"
413,4.01E-217,-1.067233368,0.483,0.632,8.23E-213,Yes,8.23E-213,AT1G56220,"1, 4, 5, 17, 18"
414,6.15E-217,-1.052691663,0.368,0.551,1.26E-212,Yes,1.26E-212,AT1G06460,"1, 2, 4, 5"
415,1.87E-216,2.132469187,0.348,0.18,3.85E-212,Yes,3.85E-212,AT5G57630,"6, 8, 11, 12, 13, 17, 18"
416,5.43E-216,-0.881039368,0.373,0.579,1.12E-211,Yes,1.12E-211,AT3G05880,"7, 16, 18"
417,7.13E-216,-0.738311632,0.884,0.928,1.46E-211,Yes,1.46E-211,AT5G54270,"1, 4, 5, 11"
418,2.03E-215,1.186515463,0.581,0.454,4.16E-211,Yes,4.16E-211,AT2G04900,"9, 10, 11, 12, 13, 18"
419,2.66E-215,1.14671546,0.581,0.44,5.46E-211,Yes,5.46E-211,AT3G06050,"6, 7, 8, 9, 10, 11, 12, 13"
420,1.59E-214,-0.460629433,0.977,0.984,3.27E-210,No,3.27E-210,AT5G01530,"1, 4, 5"
421,4.26E-214,-0.872689281,0.5,0.661,8.76E-210,Yes,8.76E-210,AT1G12900,"1, 4, 5"
422,5.56E-214,1.741154726,0.356,0.184,1.14E-209,Yes,1.14E-209,AT5G67510,"8, 9, 10, 11, 12, 13"
423,2.84E-213,-1.625629326,0.099,0.267,5.84E-209,Yes,5.84E-209,AT1G07050,"1, 4, 5"
424,2.88E-213,-0.821235235,0.532,0.677,5.91E-209,Yes,5.91E-209,AT3G25920,"1, 4, 5"
425,3.56E-213,-0.803833169,0.569,0.692,7.31E-209,Yes,7.31E-209,AT2G38140,"1, 2, 4, 5"
426,5.89E-213,-0.910397746,0.415,0.603,1.21E-208,Yes,1.21E-208,AT1G64510,"0, 1, 2, 4, 5"
427,6.22E-213,-0.973827401,0.39,0.595,1.28E-208,Yes,1.28E-208,AT1G47130,"0, 2, 3, 14"
428,1.06E-212,-1.055974427,0.358,0.557,2.18E-208,Yes,2.18E-208,AT1G51090,"0, 2, 5, 7, 17"
429,1.65E-212,1.543566562,0.428,0.251,3.39E-208,Yes,3.39E-208,AT1G08830,"9, 10, 12, 13, 18"
430,5.44E-212,2.094182276,0.344,0.174,1.12E-207,Yes,1.12E-207,AT3G23000,"9, 11, 12, 13, 17"
431,3.06E-211,-0.793366828,0.757,0.839,6.28E-207,Yes,6.28E-207,AT2G40000,"0, 2, 3, 16, 17"
432,3.74E-211,-0.954093848,0.288,0.497,7.69E-207,Yes,7.69E-207,AT5G42900,"0, 2, 3, 5, 7"
433,6.17E-211,1.330286726,0.606,0.473,1.27E-206,Yes,1.27E-206,AT5G44580,"8, 9, 11, 12, 13"
434,8.64E-211,-1.575488578,0.113,0.288,1.78E-206,Yes,1.78E-206,AT4G27720,"4, 5, 7, 16"
435,9.44E-211,1.683676406,0.373,0.189,1.94E-206,Yes,1.94E-206,AT3G24500,"9, 12, 15, 16, 17, 18"
436,1.36E-210,-0.724185637,0.616,0.72,2.79E-206,Yes,2.79E-206,AT5G14320,"1, 2, 4, 5"
437,1.64E-210,2.012378762,0.257,0.094,3.36E-206,Yes,3.36E-206,AT3G25597,"0, 9, 10, 12, 18"
438,9.46E-210,-1.345437949,0.145,0.327,1.94E-205,Yes,1.94E-205,AT3G04550,"1, 4, 5"
439,1.46E-209,1.052318297,0.612,0.483,3.00E-205,Yes,3.00E-205,AT2G19760,"9, 10, 11, 12, 13, 18"
440,1.80E-209,1.68579239,0.419,0.254,3.70E-205,Yes,3.70E-205,AT4G17840,"9, 11, 12, 13, 18"
441,2.23E-209,-0.562922924,0.881,0.912,4.57E-205,Yes,4.57E-205,AT4G05180,"1, 4, 5, 11"
442,3.13E-209,-1.295821798,0.236,0.439,6.43E-205,Yes,6.43E-205,AT1G30360,"2, 3, 7, 15, 18"
443,3.16E-209,-0.73830312,0.51,0.696,6.49E-205,Yes,6.49E-205,AT4G01250,"2, 4, 5, 7"
444,4.10E-209,1.416308643,0.436,0.269,8.42E-205,Yes,8.42E-205,AT2G31350,"6, 8, 9, 10, 11, 12, 13"
445,5.73E-209,1.54935978,0.396,0.217,1.18E-204,Yes,1.18E-204,AT2G31570,"0, 6, 9, 10, 12, 18"
446,1.25E-208,-0.619162736,0.836,0.893,2.56E-204,Yes,2.56E-204,AT1G76650,"2, 3, 7, 17"
447,1.28E-208,1.093837153,0.483,0.282,2.63E-204,Yes,2.63E-204,AT1G62300,"0, 6, 9, 10, 12, 18"
448,1.95E-208,1.653112092,0.403,0.237,4.01E-204,Yes,4.01E-204,AT5G57900,"9, 11, 12, 13, 18"
449,2.84E-208,0.746950662,0.432,0.243,5.82E-204,Yes,5.82E-204,AT4G38740,"8, 11, 13, 15, 16, 18"
450,2.95E-208,1.593643995,0.285,0.115,6.05E-204,Yes,6.05E-204,AT1G78570,"0, 9, 10, 12, 13"
451,1.17E-207,2.038500896,0.264,0.104,2.40E-203,Yes,2.40E-203,AT5G19930,"9, 11, 12, 13"
452,1.30E-207,-1.086551429,0.507,0.661,2.68E-203,Yes,2.68E-203,AT2G42530,"1, 2, 4, 5, 11"
453,2.40E-207,0.87885722,0.718,0.574,4.92E-203,Yes,4.92E-203,AT4G36990,"0, 6, 9, 10, 12, 17"
454,5.21E-207,-0.571081255,0.832,0.856,1.07E-202,Yes,1.07E-202,AT1G30380,"1, 4, 5, 11"
455,8.68E-207,1.164955925,0.522,0.342,1.78E-202,Yes,1.78E-202,AT4G19700,"2, 9, 10, 12"
456,1.91E-206,-1.653860676,0.172,0.36,3.92E-202,Yes,3.92E-202,AT5G55180,"0, 2, 14"
